Municipio,Data,Precipitacao,DiaSemChuva,Mes,DiaSemana,Estacao_Seca,Municipio_Freq,Latitude,Longitude,media_focos_mes_hist,prob_fogo,percentil,risco
SÃO FRANCISCO DE GOIÁS,2026-06-19,0.0,2,6,4,1,0.000774555018511,-15.930856959393246,-49.25922517675899,2.2580645161290325,0.3460889190543127,0.36885245901639346,BAIXO
URUANA,2026-06-19,0.0,2,6,4,1,0.0009901604192786,-15.537768557761284,-49.65225244233562,2.5294117647058822,0.3451953454959835,0.36475409836065575,BAIXO
AURILÂNDIA,2026-06-19,0.0,3,6,4,1,0.00081516562482,-16.694217641941965,-50.54701395836094,3.333333333333333,0.340810713916942,0.36065573770491804,BAIXO
HIDROLINA,2026-06-19,0.0,2,6,4,1,0.0009628405568526,-14.78351237067298,-49.29993852784245,2.740740740740741,0.3392446673360444,0.35655737704918034,BAIXO
PEROLÂNDIA,2026-06-19,0.2,0,6,4,1,0.0024462352491202,-17.53130275403183,-52.205615580294655,2.4074074074074074,0.3374743855776842,0.3524590163934426,BAIXO
PONTALINA,2026-06-19,0.0,3,6,4,1,0.0014390922126578,-17.54112629308756,-49.56409835329973,1.3846153846153846,0.33676986501006445,0.3483606557377049,BAIXO
PANAMÁ,2026-06-19,0.0,3,6,4,1,0.0011511260951942,-18.199317807602675,-49.40058551258638,2.875,0.3358379708505514,0.3442622950819672,BAIXO
JAUPACI,2026-06-19,0.0,2,6,4,1,0.0010263407776266,-16.20973022325548,-51.05550430467066,4.142857142857143,0.3327869261955596,0.3401639344262295,BAIXO
INACIOLÂNDIA,2026-06-19,0.0,3,6,4,1,0.0013017545258674,-18.422363375480977,-49.93462547993578,7.142857142857143,0.3257700390398958,0.3360655737704918,BAIXO
GAMELEIRA DE GOIÁS,2026-06-19,0.0,3,6,4,1,0.0005648566150247,-16.393084698423134,-48.71174726623623,2.0303030303030303,0.32484465758926767,0.3319672131147541,BAIXO
NERÓPOLIS,2026-06-19,0.0,5,6,4,1,0.0010041895378217,-16.425056587028248,-49.17034091583095,1.8571428571428568,0.3238540539898947,0.32786885245901637,BAIXO
MAIRIPOTABA,2026-06-19,0.0,3,6,4,1,0.0006999791778345,-17.295161367113327,-49.44670063542476,3.347826086956522,0.3238032829851245,0.3237704918032787,BAIXO
PROFESSOR JAMIL,2026-06-19,0.0,5,6,4,1,0.0010381547721892,-17.327766046172016,-49.24779400353557,2.333333333333333,0.31568960585051,0.319672131147541,BAIXO
CARMO DO RIO VERDE,2026-06-19,0.0,2,6,4,1,0.0007354211615224,-15.426910428711976,-49.742093983937615,2.5217391304347827,0.3090512054689997,0.3155737704918033,BAIXO
CACHOEIRA ALTA,2026-06-19,0.1,0,6,4,1,0.0012825567847032,-18.461936889018936,-50.98679602687277,3.4827586206896552,0.305538610767008,0.3114754098360656,BAIXO
ESTRELA DO NORTE,2026-06-19,0.0,1,6,4,1,0.0006290952104589,-13.815008598965576,-49.04348551590312,3.269230769230769,0.3048303909955285,0.3073770491803279,BAIXO
ALTO HORIZONTE,2026-06-19,0.0,2,6,4,1,0.0009111543306412,-14.162393972965113,-49.45279801107309,2.4705882352941178,0.29902916123932766,0.30327868852459017,BAIXO
GOIANDIRA,2026-06-19,0.0,5,6,4,1,0.0006940721805532,-18.109377022796597,-48.1276924891904,1.5555555555555556,0.28607695893602,0.29918032786885246,BAIXO
GOIANIRA,2026-06-19,0.0,3,6,4,1,0.0006224498385174,-16.508575399186565,-49.41469315151372,1.4594594594594594,0.27997227747573017,0.29508196721311475,BAIXO
PORTELÂNDIA,2026-06-19,0.1,0,6,4,1,0.001209457693347,-17.363742774222114,-52.70044038012558,2.230769230769231,0.27657872559713736,0.29098360655737704,BAIXO
DAVINÓPOLIS,2026-06-19,0.0,3,6,4,1,0.0007597875253077,-18.113605118464037,-47.53297332981958,2.357142857142857,0.2759913501123485,0.28688524590163933,BAIXO
ABADIA DE GOIÁS,2026-06-19,0.0,3,6,4,1,0.0004105363110506,-16.78893560640398,-49.43279950787229,1.7179487179487178,0.2742030828576317,0.2827868852459016,BAIXO
CACHOEIRA DE GOIÁS,2026-06-19,0.0,3,6,4,1,0.0008033516302574,-16.743051878299504,-50.687902715799886,1.9047619047619049,0.2733676241722257,0.2786885245901639,BAIXO
CACHOEIRA DOURADA,2026-06-19,0.0,3,6,4,1,0.0009392125677274,-18.46651639403071,-49.55177475564167,2.5,0.2733437863743261,0.27459016393442626,BAIXO
OUVIDOR,2026-06-19,0.0,3,6,4,1,0.0006859500592914,-18.22269684670895,-47.73785347238525,1.36,0.2729047016048391,0.27049180327868855,BAIXO
IPIRANGA DE GOIÁS,2026-06-19,0.0,2,6,4,1,0.0008085202528785,-15.155239440421736,-49.6667347648474,1.8928571428571428,0.27132825437568353,0.26639344262295084,BAIXO
TURVÂNIA,2026-06-19,0.0,3,6,4,1,0.0005109552648328,-16.5749332857626,-50.13386843949185,2.9166666666666665,0.26371957617058867,0.26229508196721313,BAIXO
CASTELÂNDIA,2026-06-19,0.1,0,6,4,1,0.0014516445818805,-18.147960130853747,-50.30679359237395,2.7222222222222223,0.2563990974433863,0.2581967213114754,BAIXO
SÃO LUÍS DE MONTES BELOS,2026-06-19,0.0,3,6,4,1,0.0005833159815288,-16.469151982594024,-50.3923408472066,2.25,0.25151869827909684,0.2540983606557377,BAIXO
CATURAÍ,2026-06-19,0.0,5,6,4,1,0.0004157049336718,-16.46434919145576,-49.55619428460128,2.125,0.24975538288026017,0.25,BAIXO
EDEALINA,2026-06-19,0.0,4,6,4,1,0.0006482929516231,-17.41358594607326,-49.76627082483966,1.75,0.24607317049610303,0.2459016393442623,BAIXO
CERES,2026-06-19,0.0,3,6,4,1,0.0003994606911482,-15.280732075215544,-49.628100932957885,2.357142857142857,0.24519403480807095,0.24180327868852458,BAIXO
ITAUÇU,2026-06-19,0.0,3,6,4,1,0.0005353216286182,-16.19395275886309,-49.59347382261099,1.8,0.24119773055225682,0.23770491803278687,BAIXO
APARECIDA DO RIO DOCE,2026-06-19,0.0,3,6,4,1,0.0009613638075323,-18.2275046528764,-51.298408339959074,1.3571428571428572,0.24060069405575252,0.2336065573770492,BAIXO
AMORINÓPOLIS,2026-06-19,0.0,3,6,4,1,0.0004725597825043,-16.66506804069733,-51.10984947764403,2.1875,0.23553162255632698,0.22950819672131148,BAIXO
RIO QUENTE,2026-06-19,0.0,3,6,4,1,0.0006002985987125,-17.794891918495523,-48.787827332868765,1.8571428571428568,0.22748760640358326,0.22540983606557377,BAIXO
MOIPORÁ,2026-06-19,0.0,3,6,4,1,0.0005818392322084,-16.48291057823502,-50.79468243580173,2.4615384615384617,0.22738040222220063,0.22131147540983606,BAIXO
ARAGOIÂNIA,2026-06-19,0.0,5,6,4,1,0.0003322685970733,-16.91901903566752,-49.41650422930775,1.4666666666666666,0.2255084251946436,0.21721311475409835,BAIXO
AVELINÓPOLIS,2026-06-19,0.0,5,6,4,1,0.0003972455671677,-16.51911947366258,-49.76146747111399,2.125,0.22487748468551852,0.21311475409836064,BAIXO
CROMÍNIA,2026-06-19,0.0,3,6,4,1,0.0004969261462897,-17.253757641416556,-49.343018999846976,1.933333333333333,0.2238411533329029,0.20901639344262296,BAIXO
CRISTIANÓPOLIS,2026-06-19,0.0,4,6,4,1,0.0005449204992003,-17.206932724384384,-48.69296888350953,1.4615384615384617,0.2212858454800113,0.20491803278688525,BAIXO
HEITORAÍ,2026-06-19,0.0,2,6,4,1,0.0004681295345433,-15.737018243255712,-49.79072401383959,1.8,0.21901577148046894,0.20081967213114754,BAIXO
MARZAGÃO,2026-06-19,0.0,3,6,4,1,0.0003824780739644,-17.955558865377707,-48.675183437794566,2.111111111111111,0.2141697627717227,0.19672131147540983,BAIXO
BURITINÓPOLIS,2026-06-19,0.0,3,6,4,1,0.0005914381027906,-14.42314966215634,-46.33303829144667,1.6,0.20613142671921386,0.19262295081967212,BAIXO
BONFINÓPOLIS,2026-06-19,0.0,3,6,4,1,0.0004171816829921,-16.593720196431793,-49.00153550440518,1.375,0.20487931728209766,0.1885245901639344,BAIXO
VARJÃO,2026-06-19,0.1,0,6,4,1,0.0008159039994801,-17.057239672517852,-49.63849902778105,1.9166666666666667,0.20423867602871487,0.18442622950819673,BAIXO
ISRAELÂNDIA,2026-06-19,0.0,5,6,4,1,0.0006217114638572,-16.357079235135966,-50.868874162608,2.0,0.20069467589628384,0.18032786885245902,BAIXO
SÃO JOÃO DA PARAÚNA,2026-06-19,0.0,4,6,4,1,0.0003381755943546,-16.83029448609981,-50.38551384054304,1.8571428571428568,0.19179597973216025,0.1762295081967213,BAIXO
SÃO MIGUEL DO PASSA QUATRO,2026-06-19,0.0,3,6,4,1,0.0004127514350311,-17.005010859807335,-48.6779096365864,1.181818181818182,0.1898504027438862,0.1721311475409836,BAIXO
CUMARI,2026-06-19,0.0,3,6,4,1,0.0004880656503677,-18.301979326576244,-48.12847505289865,1.2941176470588236,0.1870216444483072,0.1680327868852459,BAIXO
NAZÁRIO,2026-06-19,0.0,5,6,4,1,0.000457792289301,-16.599868890591072,-49.81683600889826,1.3333333333333333,0.18306632486103455,0.16393442622950818,BAIXO
DAMIANÓPOLIS,2026-06-19,0.0,2,6,4,1,0.0008934333387973,-14.591784557452115,-46.16138493743546,1.1428571428571428,0.17908438976325242,0.1598360655737705,BAIXO
CAMPO LIMPO DE GOIÁS,2026-06-19,0.0,3,6,4,1,0.0002665532523188,-16.299018349281013,-49.110030575894335,1.5625,0.176265001481684,0.1557377049180328,BAIXO
JOVIÂNIA,2026-06-19,0.0,3,6,4,1,0.0003374372196945,-17.796625241812514,-49.645908107666806,1.8888888888888888,0.17521267894995343,0.15163934426229508,BAIXO
BURITI ALEGRE,2026-06-19,0.0,3,6,4,1,0.0005065250168718,-18.058745550168023,-49.05309547296925,1.1666666666666667,0.17305753436951474,0.14754098360655737,BAIXO
FIRMINÓPOLIS,2026-06-19,0.0,3,6,4,1,0.0003101173572684,-16.632875809432132,-50.31542780810252,2.2,0.17253080586801012,0.14344262295081966,BAIXO
PALMINÓPOLIS,2026-06-19,0.0,3,6,4,1,0.0003160243545497,-16.802402853215252,-50.18205094632173,2.142857142857143,0.17024668329587717,0.13934426229508196,BAIXO
SANTO ANTÔNIO DE GOIÁS,2026-06-19,0.0,3,6,4,1,0.0003182394785302,-16.459177028614274,-49.28880054422419,1.625,0.16672494802708984,0.13524590163934427,BAIXO
NOVA VENEZA,2026-06-19,0.0,3,6,4,1,0.0002525241337757,-16.37386734685885,-49.29800513158261,1.6,0.16406158937851972,0.13114754098360656,BAIXO
SANCLERLÂNDIA,2026-06-19,0.0,3,6,4,1,0.0003374372196945,-16.31910344708521,-50.396968692158616,1.5,0.15987738419775127,0.12704918032786885,BAIXO
ITAGUARU,2026-06-19,0.0,3,6,4,1,0.000186070414361,-15.78281026598368,-49.60758994825582,5.555555555555555,0.15764906377235302,0.12295081967213115,BAIXO
SÃO PATRÍCIO,2026-06-19,0.0,2,6,4,1,0.0001831169157204,-15.354159533666005,-49.800363421788425,4.5,0.15304641490672471,0.11885245901639344,BAIXO
TRÊS RANCHOS,2026-06-19,0.0,3,6,4,1,0.0001469365573724,-18.316873966288444,-47.74838358478794,2.3125,0.1513104182006566,0.11475409836065574,BAIXO
MORRO AGUDO DE GOIÁS,2026-06-19,0.0,2,6,4,1,0.0002894428667839,-15.304498898497632,-49.98811127634744,2.6666666666666665,0.1485498892354275,0.11065573770491803,BAIXO
NOVA AMÉRICA,2026-06-19,0.0,2,6,4,1,0.0003160243545497,-15.06192828329916,-49.9617065714417,2.5,0.14787679392424274,0.10655737704918032,BAIXO
BRAZABRANTES,2026-06-19,0.0,5,6,4,1,0.0002414485138733,-16.38638492779754,-49.3872036236477,1.1428571428571428,0.14655813172741722,0.10245901639344263,BAIXO
CAMPESTRE DE GOIÁS,2026-06-19,0.0,5,6,4,1,0.0002392333898928,-16.796398326655236,-49.67954670252682,2.0,0.1427820367112233,0.09836065573770492,BAIXO
SANTA BÁRBARA DE GOIÁS,2026-06-19,0.0,5,6,4,1,0.0001602273012553,-16.595488741575974,-49.68567213368231,2.0,0.137751568506987,0.0942622950819672,BAIXO
PARANAIGUARA,2026-06-19,0.0,3,6,4,1,0.0004171816829921,-18.80418019132733,-50.7270395812168,17.666666666666668,0.13701299702830635,0.09016393442622951,BAIXO
OURO VERDE DE GOIÁS,2026-06-19,0.0,3,6,4,1,0.0001971460342635,-16.27053798049984,-49.21511768318319,1.4,0.13400499510183508,0.0860655737704918,BAIXO
LAGOA SANTA,2026-06-19,0.0,3,6,4,1,0.0002879661174635,-19.18411260260326,-51.28965509319911,1.75,0.13159877787182545,0.08196721311475409,BAIXO
ITAGUARI,2026-06-19,0.0,2,6,4,1,0.0002813207455221,-15.958521857049124,-49.62738930061074,1.3333333333333333,0.12800168864911807,0.0778688524590164,BAIXO
CALDAZINHA,2026-06-19,0.0,4,6,4,1,0.00022668102067,-16.743499656574723,-48.98542839082745,1.25,0.1276786204664102,0.07377049180327869,BAIXO
SANTA ROSA DE GOIÁS,2026-06-19,0.0,2,6,4,1,8.934333387973059e-05,-16.05154736618163,-49.49362956819317,1.6666666666666667,0.10965167890077801,0.06967213114754098,BAIXO
DAMOLÂNDIA,2026-06-19,0.0,3,6,4,1,4.504085426994682e-05,-16.248604825879593,-49.32391944079821,1.4285714285714286,0.10840368028574213,0.06557377049180328,BAIXO
ANHANGUERA,2026-06-19,0.0,3,6,4,1,8.122121261793689e-05,-18.298455841186364,-48.23644304764,9.0,0.10263278877434945,0.06147540983606557,BAIXO
NOVA AURORA,2026-06-19,0.0,3,6,4,1,9.525033116103507e-05,-18.08032677087066,-48.312556451501656,1.5,0.09889991042542752,0.05737704918032787,BAIXO
RIANÁPOLIS,2026-06-19,0.0,2,6,4,1,0.0004452399200783,-15.471388795648876,-49.44433543377273,1.0,0.09352857605306394,0.05327868852459016,BAIXO
BURITI DE GOIÁS,2026-06-19,0.0,3,6,4,1,0.0004459782947384,-16.117288760460852,-50.42866144294369,1.0,0.08453085776422573,0.04918032786885246,BAIXO
NOVO BRASIL,2026-06-19,0.0,2,6,4,1,0.0004157049336718,-16.06446829111038,-50.5877548005677,1.0,0.08302912774593435,0.045081967213114756,BAIXO
CÓRREGO DO OURO,2026-06-19,0.0,3,6,4,1,0.0003691873300815,-16.371262238930456,-50.57972804506588,1.0,0.08256253144044337,0.040983606557377046,BAIXO
AMERICANO DO BRASIL,2026-06-19,0.0,3,6,4,1,0.0002850126188229,-16.26768690474456,-50.03356390050078,1.0,0.07753089667192953,0.036885245901639344,BAIXO
TAQUARAL DE GOIÁS,2026-06-19,0.0,2,6,4,1,0.0003042103599871,-16.03498818375823,-49.60400920317701,1.0,0.07388881024370987,0.03278688524590164,BAIXO
ADELÂNDIA,2026-06-19,0.0,3,6,4,1,0.0001786866677594,-16.353762350998142,-50.17813605937417,1.0,0.06649101481566207,0.028688524590163935,BAIXO
ARAÇU,2026-06-19,0.0,4,6,4,1,0.0001417679347513,-16.334093281250002,-49.70501984375,1.0,0.06373529427518551,0.02459016393442623,BAIXO
PALMELO,2026-06-19,0.0,4,6,4,1,0.0001122329483447,-17.29286227354363,-48.39789764949551,1.0,0.05919135940771726,0.020491803278688523,BAIXO
JESÚPOLIS,2026-06-19,0.0,2,6,4,1,9.67270804813612e-05,-15.96442854961832,-49.40223259541985,1.0,0.056365454919592425,0.01639344262295082,BAIXO
GUARAÍTA,2026-06-19,0.0,2,6,4,1,0.0001203550696065,-15.655710917941402,-50.06909189298791,1.0,0.05630182973966088,0.012295081967213115,BAIXO
ÁGUA LIMPA,2026-06-19,0.0,3,6,4,1,2.215123980489188e-05,-17.931234278399998,-48.799315130206665,0.0,0.010526697614092233,0.00819672131147541,BAIXO
ALOÂNDIA,2026-06-19,0.0,4,6,4,1,6.276184611386032e-05,-17.68815894117647,-49.45926305882353,0.0,0.010446059332157845,0.004098360655737705,BAIXO
NIQUELÂNDIA,2026-06-20,0.0,3,6,5,1,0.0702666861597576,-14.555710756178348,-48.323001755813664,16.54513888888889,0.9575994586729715,1.0,ALTO
CAVALCANTE,2026-06-20,0.0,3,6,5,1,0.0610547238995633,-13.605372533203356,-47.74998846789225,13.759398496240602,0.9288889961616902,0.9959016393442623,ALTO
CAIAPÔNIA,2026-06-20,0.0,4,6,5,1,0.0142749973049324,-17.02333953529842,-51.80903000805655,7.114832535885167,0.8985604962268676,0.9918032786885246,ALTO
CRISTALINA,2026-06-20,0.0,4,6,5,1,0.0132176447915789,-16.729108968671913,-47.51949739378938,4.318181818181818,0.8900020640079335,0.9877049180327869,ALTO
BARRO ALTO,2026-06-20,0.0,3,6,5,1,0.0070197278941702,-14.9246949793272,-48.89831318663708,2.274193548387097,0.8899005874283558,0.9836065573770492,ALTO
JATAÍ,2026-06-20,0.0,4,6,5,1,0.0181485107721479,-17.885693026802887,-51.7369228480587,4.259668508287293,0.8887076141030431,0.9795081967213115,ALTO
IPAMERI,2026-06-20,0.0,5,6,5,1,0.0082203250915953,-17.453901960073118,-47.994679662267664,5.139896373056994,0.8735165434682622,0.9754098360655737,ALTO
FORMOSA,2026-06-20,0.0,3,6,5,1,0.0326974450760009,-15.366385635807053,-47.255312528185605,4.150837988826815,0.8716770929074538,0.9713114754098361,ALTO
LUZIÂNIA,2026-06-20,0.0,4,6,5,1,0.0070248965167913,-16.41158591502055,-47.9402484582945,3.549504950495049,0.8656131392245051,0.9672131147540983,ALTO
PORANGATU,2026-06-20,0.0,2,6,5,1,0.0130825222287691,-13.295151272205969,-49.25062116604489,8.9,0.854873562034357,0.9631147540983607,ALTO
NOVA CRIXÁS,2026-06-20,0.0,3,6,5,1,0.0140461011602819,-14.109081491545986,-50.60644025233707,11.0,0.8521078577625397,0.9590163934426229,ALTO
PLANALTINA,2026-06-20,0.0,3,6,5,1,0.0220286696113048,-15.297339114149969,-47.82804373552916,6.205128205128205,0.8384783159749878,0.9549180327868853,ALTO
CATALÃO,2026-06-20,0.0,5,6,5,1,0.0067051802889407,-17.859620758114687,-47.65795514226879,6.779220779220779,0.8341775977202351,0.9508196721311475,ALTO
SÃO JOÃO D'ALIANÇA,2026-06-20,0.0,3,6,5,1,0.0174500083436336,-14.47092130372994,-47.44566869827519,4.917582417582418,0.8251585260805889,0.9467213114754098,ALTO
GOIÂNIA,2026-06-20,0.0,4,6,5,1,0.0056264149104425,-16.627186847284758,-49.26892340187793,3.121387283236994,0.8214075370297698,0.9426229508196722,ALTO
FLORES DE GOIÁS,2026-06-20,0.0,3,6,5,1,0.0204832514475835,-14.69582900883936,-46.88334718801356,4.961538461538462,0.8078439514398665,0.9385245901639344,ALTO
MONTE ALEGRE DE GOIÁS,2026-06-20,0.0,4,6,5,1,0.0256814090551314,-13.350813143278856,-46.98514054795142,5.746268656716418,0.7905982878419584,0.9344262295081968,ALTO
PARAÚNA,2026-06-20,0.0,4,6,5,1,0.0093854803053326,-17.025229406670206,-50.64132283176662,7.314814814814815,0.7861816869754087,0.930327868852459,ALTO
RIO VERDE,2026-06-20,0.5,0,6,5,1,0.020077883759154,-17.80973337888139,-51.01793797116709,5.575418994413408,0.7729320416304711,0.9262295081967213,ALTO
PADRE BERNARDO,2026-06-20,0.0,3,6,5,1,0.0171465363583066,-15.387542873502616,-48.24234321428453,3.821138211382114,0.7720555368103923,0.9221311475409836,ALTO
SÃO MIGUEL DO ARAGUAIA,2026-06-20,0.0,2,6,5,1,0.0108009445288652,-13.03457954651454,-50.31087167757311,5.801418439716312,0.7691905015053088,0.9180327868852459,ALTO
MINEIROS,2026-06-20,1.1,0,6,5,1,0.0275280840801993,-17.758011413392754,-52.819223041509886,9.509174311926603,0.7606874803046804,0.9139344262295082,ALTO
SÃO DOMINGOS,2026-06-20,0.0,4,6,5,1,0.0184815177438814,-13.484742034647564,-46.3952483067699,5.164179104477612,0.7524117678845278,0.9098360655737705,ALTO
URUAÇU,2026-06-20,0.0,4,6,5,1,0.0084898318425548,-14.424659723475168,-49.081429732121045,2.8306451612903225,0.7484768912701528,0.9057377049180327,ALTO
MINAÇU,2026-06-20,0.0,3,6,5,1,0.0177172999706126,-13.517945024690189,-48.337109129169214,5.321428571428571,0.7407717138343056,0.9016393442622951,ALTO
CRIXÁS,2026-06-20,0.0,3,6,5,1,0.0142565379384284,-14.80659158075239,-50.06889904182484,3.504,0.7407312789094608,0.8975409836065574,MÉDIO
ALTO PARAÍSO DE GOIÁS,2026-06-20,0.0,3,6,5,1,0.0136045531135044,-14.194794675020932,-47.58800995260268,5.992063492063492,0.73000246530093,0.8934426229508197,MÉDIO
CAMPO ALEGRE DE GOIÁS,2026-06-20,0.0,6,6,5,1,0.0035722566058688,-17.478774899824252,-47.74286914863833,3.197674418604651,0.7145903037948044,0.889344262295082,MÉDIO
JUSSARA,2026-06-20,0.2,0,6,5,1,0.0097384233928906,-15.53774041723269,-51.30291227238109,7.694117647058824,0.6981836760607945,0.8852459016393442,MÉDIO
ÁGUA FRIA DE GOIÁS,2026-06-20,0.0,3,6,5,1,0.0101031804750111,-14.959240097702764,-47.8720093319421,3.768421052631579,0.6973271033422027,0.8811475409836066,MÉDIO
NOVA ROMA,2026-06-20,0.0,3,6,5,1,0.0121329724157994,-13.714942640576536,-47.01834764226104,5.73015873015873,0.6952240590380363,0.8770491803278688,MÉDIO
CALDAS NOVAS,2026-06-20,0.0,4,6,5,1,0.0032953661083077,-17.728174181219167,-48.609976896734885,3.2033898305084745,0.6944605786293475,0.8729508196721312,MÉDIO
VILA PROPÍCIO,2026-06-20,0.0,3,6,5,1,0.0090901304412674,-15.174992710889834,-48.74270162202432,3.1449275362318843,0.6795297038099275,0.8688524590163934,MÉDIO
SERRANÓPOLIS,2026-06-20,0.3,0,6,5,1,0.0084580817321678,-18.245444254046,-52.13858145093347,3.9432624113475176,0.6789948001991061,0.8647540983606558,MÉDIO
CAMPINAÇU,2026-06-20,0.0,2,6,5,1,0.0107566420492554,-13.868181231222769,-48.55699372818981,7.882352941176471,0.6666940119674207,0.860655737704918,MÉDIO
ITUMBIARA,2026-06-20,0.2,0,6,5,1,0.0076968174575397,-18.36303539838409,-49.51316782799183,5.170940170940171,0.6583684940737797,0.8565573770491803,MÉDIO
BOM JARDIM DE GOIÁS,2026-06-20,0.0,4,6,5,1,0.006982809161162,-16.169600227866493,-52.08811808319062,3.295238095238095,0.6578142175318801,0.8524590163934426,MÉDIO
SILVÂNIA,2026-06-20,0.0,4,6,5,1,0.0024809388581478,-16.63901076782678,-48.5989267608625,2.824074074074074,0.6563956083679295,0.8483606557377049,MÉDIO
VILA BOA,2026-06-20,0.0,6,6,5,1,0.0051088142736682,-14.984552679127855,-47.06563145675107,4.597402597402597,0.6537795871896636,0.8442622950819673,MÉDIO
PIRENÓPOLIS,2026-06-20,0.0,3,6,5,1,0.0060856839490639,-15.78834605245366,-48.98248540918748,2.509433962264151,0.6505882393510981,0.8401639344262295,MÉDIO
ARAGUAPAZ,2026-06-20,0.0,3,6,5,1,0.0072685601546451,-15.139882625109504,-50.2765366521584,3.544117647058824,0.6477374531897188,0.8360655737704918,MÉDIO
ANÁPOLIS,2026-06-20,0.0,4,6,5,1,0.0025665903187268,-16.327248789404404,-48.95399874795129,2.279279279279279,0.6469672442793787,0.8319672131147541,MÉDIO
MIMOSO DE GOIÁS,2026-06-20,0.0,3,6,5,1,0.0153441638128486,-15.0302729730905,-48.33825202036574,5.0,0.6445353396335843,0.8278688524590164,MÉDIO
MORRINHOS,2026-06-20,0.0,4,6,5,1,0.0046879407173752,-17.747080471125827,-49.18201398317284,2.7681159420289854,0.6404856492903792,0.8237704918032787,MÉDIO
PIRACANJUBA,2026-06-20,0.0,4,6,5,1,0.0031550749228767,-17.359788624438703,-49.008963459189445,2.4878048780487805,0.639330562324272,0.819672131147541,MÉDIO
GOIÁS,2026-06-20,0.0,4,6,5,1,0.006679337175835,-15.910637681321438,-50.22587344128038,3.4526315789473685,0.6380796921671703,0.8155737704918032,MÉDIO
DOVERLÂNDIA,2026-06-20,0.1,0,6,5,1,0.0061203875580916,-16.786897298262215,-52.47629182084975,6.219512195121951,0.62666406220768,0.8114754098360656,MÉDIO
POSSE,2026-06-20,0.0,4,6,5,1,0.0078828878719008,-14.196997106543726,-46.3411011854588,3.027027027027027,0.6171771113089798,0.8073770491803278,MÉDIO
ALVORADA DO NORTE,2026-06-20,0.0,3,6,5,1,0.0069111868191262,-14.578913930149612,-46.62741788371978,4.3125,0.6120103193919209,0.8032786885245902,MÉDIO
